Conventions,G,BADC-CSV,1
title,G,uk-mean-wind-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202007
history,G,Created 2020-07-15
last_revised_date,G,2020-07-15
observation_station,G,edinburgh-gogarbank
historic_county_name,G,midlothian-in-lothian-region
midas_station_id,G,19260
location,G,55.928,-3.344
height,G,57,m
date_valid,G,2015-01-01 00:00:00,2015-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,mean_wind_dir,Mean wind direciton,deg true
type,mean_wind_dir,int
long_name,mean_wind_speed,Mean wind speed,knots
type,mean_wind_speed,float
long_name,max_gust_dir,Direction of maximum wind gust,deg true
type,max_gust_dir,int
long_name,max_gust_speed,Speed of maximum wind gust,knots
type,max_gust_speed,float
long_name,max_gust_ctime,Clock time of maximum gust HHMM,s
type,max_gust_ctime,char
long_name,mean_wind_dir_q,QC code: Mean wind direction,1
type,mean_wind_dir_q,int
long_name,mean_wind_speed_q,QC code: Mean wind speed,1
type,mean_wind_speed_q,int
long_name,max_gust_dir_q,QC code: Direction of maximum wind gust,1
type,max_gust_dir_q,int
long_name,max_gust_speed_q,QC code: Speed of maximum wind gust,1
type,max_gust_speed_q,int
long_name,max_gust_ctime_q,QC code: Clock time of maximum gust HHMM,1
type,max_gust_ctime_q,int
long_name,mean_wind_dir_j,Descriptor: Mean wind direction,1
type,mean_wind_dir_j,char
long_name,mean_wind_speed_j,Descriptor: Mean wind speed,1
type,mean_wind_speed_j,char
long_name,max_gust_dir_j,Descriptor: Direction of maximum wind gust,1
type,max_gust_dir_j,char
long_name,max_gust_speed_j,Descriptor: Speed of maximum wind gust,1
type,max_gust_speed_j,char
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,met_domain_name,version_num,src_id,rec_st_ind,mean_wind_dir,mean_wind_speed,max_gust_dir,max_gust_speed,max_gust_ctime,mean_wind_dir_q,mean_wind_speed_q,max_gust_dir_q,max_gust_speed_q,max_gust_ctime_q,mean_wind_dir_j,mean_wind_speed_j,max_gust_dir_j,max_gust_speed_j,meto_stmp_time,midas_stmp_etime
2015-01-01 21:00:00,WIND,163301,1,HCM,1,19260,1011,250,21,250,39,2012,6,6,6,6,6,NA,NA,NA,NA,2015-01-01 21:01:00,0
2015-01-01 22:00:00,WIND,163301,1,HCM,1,19260,1011,240,20,250,36,2127,6,6,6,6,6,NA,NA,NA,NA,2015-01-01 21:55:00,0
2015-01-01 23:00:00,WIND,163301,1,HCM,1,19260,1011,260,22,240,39,2234,6,6,6,6,6,NA,NA,NA,NA,2015-01-01 22:54:00,0
2015-01-02 00:00:00,WIND,163301,1,HCM,1,19260,1011,260,21,250,39,2252,6,6,6,6,6,NA,NA,NA,NA,2015-01-01 23:54:00,0
2015-01-02 01:00:00,WIND,163301,1,HCM,1,19260,1011,250,18,240,32,2351,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 01:14:00,0
2015-01-02 02:00:00,WIND,163301,1,HCM,1,19260,1011,260,18,240,32,110,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 01:54:00,0
2015-01-02 03:00:00,WIND,163301,1,HCM,1,19260,1011,250,17,250,29,233,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 02:57:00,0
2015-01-02 04:00:00,WIND,163301,1,HCM,1,19260,1011,250,18,250,37,341,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 03:55:00,0
2015-01-02 05:00:00,WIND,163301,1,HCM,1,19260,1011,250,17,250,33,429,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 04:57:00,0
2015-01-02 06:00:00,WIND,163301,1,HCM,1,19260,1011,250,16,280,31,512,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 05:54:00,0
2015-01-02 07:00:00,WIND,163301,1,HCM,1,19260,1011,250,15,250,33,642,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 06:54:00,0
2015-01-02 08:00:00,WIND,163301,1,HCM,1,19260,1011,260,15,280,40,653,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 07:52:00,0
2015-01-02 09:00:00,WIND,163301,1,HCM,1,19260,1011,250,14,240,29,822,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 08:57:00,0
2015-01-02 10:00:00,WIND,163301,1,HCM,1,19260,1011,250,16,240,27,936,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 09:52:00,0
2015-01-02 11:00:00,WIND,163301,1,HCM,1,19260,1011,250,19,260,39,1040,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 10:55:00,0
2015-01-02 12:00:00,WIND,163301,1,HCM,1,19260,1011,270,19,270,42,1128,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 11:52:00,0
2015-01-02 13:00:00,WIND,163301,1,HCM,1,19260,1011,250,14,260,26,1150,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 12:54:00,0
2015-01-02 14:00:00,WIND,163301,1,HCM,1,19260,1011,250,17,260,34,1259,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 13:52:00,0
2015-01-02 15:00:00,WIND,163301,1,HCM,1,19260,1011,260,13,260,21,1437,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 14:55:00,0
2015-01-02 16:00:00,WIND,163301,1,HCM,1,19260,1011,250,14,250,24,1520,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 15:55:00,0
2015-01-02 17:00:00,WIND,163301,1,HCM,1,19260,1011,250,13,260,27,1553,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 16:52:00,0
2015-01-02 18:00:00,WIND,163301,1,HCM,1,19260,1011,240,11,260,21,1654,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 17:54:00,0
2015-01-02 19:00:00,WIND,163301,1,HCM,1,19260,1011,230,15,230,29,1801,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 18:55:00,0
2015-01-02 20:00:00,WIND,163301,1,HCM,1,19260,1011,230,17,220,31,1936,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 19:52:00,0
2015-01-02 21:00:00,WIND,163301,1,HCM,1,19260,1011,230,21,230,35,2043,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 20:59:00,0
2015-01-02 22:00:00,WIND,163301,1,HCM,1,19260,1011,230,21,230,35,2107,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 21:52:00,0
2015-01-02 23:00:00,WIND,163301,1,HCM,1,19260,1011,240,21,230,41,2200,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 22:54:00,0
2015-01-03 00:00:00,WIND,163301,1,HCM,1,19260,1011,240,21,230,33,2318,6,6,6,6,6,NA,NA,NA,NA,2015-01-02 23:52:00,0
2015-01-03 01:00:00,WIND,163301,1,HCM,1,19260,1011,240,19,240,31,2,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 00:54:00,0
2015-01-03 02:00:00,WIND,163301,1,HCM,1,19260,1011,240,18,240,31,131,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 01:55:00,0
2015-01-03 03:00:00,WIND,163301,1,HCM,1,19260,1011,240,14,260,23,203,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 02:54:00,0
2015-01-03 04:00:00,WIND,163301,1,HCM,1,19260,1011,240,14,230,24,312,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 03:57:00,0
2015-01-03 05:00:00,WIND,163301,1,HCM,1,19260,1011,250,13,250,25,404,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 04:59:00,0
2015-01-03 06:00:00,WIND,163301,1,HCM,1,19260,1011,250,10,230,15,503,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 05:57:00,0
2015-01-03 07:00:00,WIND,163301,1,HCM,1,19260,1011,260,10,270,18,604,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 06:54:00,0
2015-01-03 08:00:00,WIND,163301,1,HCM,1,19260,1011,260,7,260,14,657,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 07:54:00,0
2015-01-03 09:00:00,WIND,163301,1,HCM,1,19260,1011,240,6,260,9,755,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 09:00:00,0
2015-01-03 10:00:00,WIND,163301,1,HCM,1,19260,1011,250,5,230,9,850,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 09:55:00,0
2015-01-03 11:00:00,WIND,163301,1,HCM,1,19260,1011,260,4,250,7,954,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 10:54:00,0
2015-01-03 12:00:00,WIND,163301,1,HCM,1,19260,1011,250,4,250,8,1142,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 11:55:00,0
2015-01-03 13:00:00,WIND,163301,1,HCM,1,19260,1011,250,7,250,11,1237,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 12:54:00,0
2015-01-03 14:00:00,WIND,163301,1,HCM,1,19260,1011,260,7,250,12,1317,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 13:55:00,0
2015-01-03 15:00:00,WIND,163301,1,HCM,1,19260,1011,260,7,260,13,1434,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 14:52:00,0
2015-01-03 16:00:00,WIND,163301,1,HCM,1,19260,1011,250,7,250,10,1528,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 15:52:00,0
2015-01-03 17:00:00,WIND,163301,1,HCM,1,19260,1011,240,7,240,11,1556,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 16:52:00,0
2015-01-03 18:00:00,WIND,163301,1,HCM,1,19260,1011,250,8,260,13,1706,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 17:54:00,0
2015-01-03 19:00:00,WIND,163301,1,HCM,1,19260,1011,240,8,250,12,1846,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 18:54:00,0
2015-01-03 20:00:00,WIND,163301,1,HCM,1,19260,1011,240,9,240,15,1945,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 19:52:00,0
2015-01-03 21:00:00,WIND,163301,1,HCM,1,19260,1011,240,9,250,14,2041,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 20:59:00,0
2015-01-03 22:00:00,WIND,163301,1,HCM,1,19260,1011,230,8,240,13,2137,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 21:54:00,0
2015-01-03 23:00:00,WIND,163301,1,HCM,1,19260,1011,240,9,240,13,2158,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 22:54:00,0
2015-01-04 00:00:00,WIND,163301,1,HCM,1,19260,1011,240,8,250,13,2322,6,6,6,6,6,NA,NA,NA,NA,2015-01-03 23:55:00,0
2015-01-04 01:00:00,WIND,163301,1,HCM,1,19260,1011,230,7,230,11,18,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 00:54:00,0
2015-01-04 02:00:00,WIND,163301,1,HCM,1,19260,1011,220,7,220,13,136,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 01:57:00,0
2015-01-04 03:00:00,WIND,163301,1,HCM,1,19260,1011,230,6,220,13,243,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 02:52:00,0
2015-01-04 04:00:00,WIND,163301,1,HCM,1,19260,1011,230,9,240,15,343,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 03:55:00,0
2015-01-04 05:00:00,WIND,163301,1,HCM,1,19260,1011,230,10,230,15,434,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 04:55:00,0
2015-01-04 06:00:00,WIND,163301,1,HCM,1,19260,1011,230,10,230,15,542,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 05:54:00,0
2015-01-04 07:00:00,WIND,163301,1,HCM,1,19260,1011,230,9,220,16,645,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 06:54:00,0
2015-01-04 08:00:00,WIND,163301,1,HCM,1,19260,1011,220,9,230,17,723,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 07:57:00,0
2015-01-04 09:00:00,WIND,163301,1,HCM,1,19260,1011,230,9,230,16,833,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 08:54:00,0
2015-01-04 10:00:00,WIND,163301,1,HCM,1,19260,1011,230,10,230,16,921,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 09:52:00,0
2015-01-04 11:00:00,WIND,163301,1,HCM,1,19260,1011,230,9,210,16,1007,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 10:55:00,0
2015-01-04 12:00:00,WIND,163301,1,HCM,1,19260,1011,240,8,230,15,1055,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 11:52:00,0
2015-01-04 13:00:00,WIND,163301,1,HCM,1,19260,1011,250,8,250,15,1218,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 12:52:00,0
2015-01-04 14:00:00,WIND,163301,1,HCM,1,19260,1011,240,11,250,18,1313,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 13:52:00,0
2015-01-04 15:00:00,WIND,163301,1,HCM,1,19260,1011,250,9,260,21,1352,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 14:55:00,0
2015-01-04 16:00:00,WIND,163301,1,HCM,1,19260,1011,240,11,240,20,1509,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 15:55:00,0
2015-01-04 17:00:00,WIND,163301,1,HCM,1,19260,1011,250,8,240,16,1605,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 16:58:00,0
2015-01-04 18:00:00,WIND,163301,1,HCM,1,19260,1011,240,8,240,15,1731,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 17:54:00,0
2015-01-04 19:00:00,WIND,163301,1,HCM,1,19260,1011,230,6,240,13,1754,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 18:55:00,0
2015-01-04 20:00:00,WIND,163301,1,HCM,1,19260,1011,270,5,260,8,1851,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 19:52:00,0
2015-01-04 21:00:00,WIND,163301,1,HCM,1,19260,1011,230,9,220,18,2017,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 20:58:00,0
2015-01-04 22:00:00,WIND,163301,1,HCM,1,19260,1011,230,11,240,19,2124,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 21:57:00,0
2015-01-04 23:00:00,WIND,163301,1,HCM,1,19260,1011,240,10,220,21,2240,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 22:55:00,0
2015-01-05 00:00:00,WIND,163301,1,HCM,1,19260,1011,240,10,240,21,2250,6,6,6,6,6,NA,NA,NA,NA,2015-01-04 23:54:00,0
2015-01-05 01:00:00,WIND,163301,1,HCM,1,19260,1011,240,9,230,19,7,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 00:52:00,0
2015-01-05 02:00:00,WIND,163301,1,HCM,1,19260,1011,230,14,230,23,147,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 01:56:00,0
2015-01-05 03:00:00,WIND,163301,1,HCM,1,19260,1011,230,10,220,23,153,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 02:54:00,0
2015-01-05 04:00:00,WIND,163301,1,HCM,1,19260,1011,210,11,210,22,341,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 03:52:00,0
2015-01-05 05:00:00,WIND,163301,1,HCM,1,19260,1011,220,13,220,24,359,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 04:55:00,0
2015-01-05 06:00:00,WIND,163301,1,HCM,1,19260,1011,230,10,220,16,546,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 05:54:00,0
2015-01-05 07:00:00,WIND,163301,1,HCM,1,19260,1011,230,8,230,15,621,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 06:52:00,0
2015-01-05 09:00:00,WIND,163301,1,HCM,1,19260,1011,220,8,210,16,753,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 09:00:00,0
2015-01-05 10:00:00,WIND,163301,1,HCM,1,19260,1011,230,10,230,23,919,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 09:52:00,0
2015-01-05 11:00:00,WIND,163301,1,HCM,1,19260,1011,210,13,190,23,1047,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 10:54:00,0
2015-01-05 12:00:00,WIND,163301,1,HCM,1,19260,1011,220,13,220,24,1130,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 11:52:00,0
2015-01-05 13:00:00,WIND,163301,1,HCM,1,19260,1011,210,11,210,21,1217,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 12:52:00,0
2015-01-05 14:00:00,WIND,163301,1,HCM,1,19260,1011,210,9,200,17,1252,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 13:55:00,0
2015-01-05 15:00:00,WIND,163301,1,HCM,1,19260,1011,200,9,200,17,1417,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 14:52:00,0
2015-01-05 16:00:00,WIND,163301,1,HCM,1,19260,1011,200,9,220,19,1501,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 15:54:00,0
2015-01-05 17:00:00,WIND,163301,1,HCM,1,19260,1011,200,8,210,17,1613,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 16:57:00,0
2015-01-05 18:00:00,WIND,163301,1,HCM,1,19260,1011,210,9,220,18,1732,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 17:54:00,0
2015-01-05 19:00:00,WIND,163301,1,HCM,1,19260,1011,210,8,210,18,1825,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 18:55:00,0
2015-01-05 20:00:00,WIND,163301,1,HCM,1,19260,1011,210,8,210,18,1909,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 19:56:00,0
2015-01-05 21:00:00,WIND,163301,1,HCM,1,19260,1011,210,12,200,22,2026,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 20:56:00,0
2015-01-05 22:00:00,WIND,163301,1,HCM,1,19260,1011,210,10,210,20,2133,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 21:57:00,0
2015-01-05 23:00:00,WIND,163301,1,HCM,1,19260,1011,200,13,220,25,2236,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 22:54:00,0
2015-01-06 00:00:00,WIND,163301,1,HCM,1,19260,1011,210,12,190,22,2320,6,6,6,6,6,NA,NA,NA,NA,2015-01-05 23:54:00,0
2015-01-06 01:00:00,WIND,163301,1,HCM,1,19260,1011,200,9,220,21,2353,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 00:56:00,0
2015-01-06 02:00:00,WIND,163301,1,HCM,1,19260,1011,200,9,190,18,101,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 01:52:00,0
2015-01-06 03:00:00,WIND,163301,1,HCM,1,19260,1011,200,9,180,20,236,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 02:54:00,0
2015-01-06 04:00:00,WIND,163301,1,HCM,1,19260,1011,210,9,210,18,336,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 03:54:00,0
2015-01-06 05:00:00,WIND,163301,1,HCM,1,19260,1011,200,9,210,19,445,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 04:52:00,0
2015-01-06 06:00:00,WIND,163301,1,HCM,1,19260,1011,210,10,220,18,534,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 05:54:00,0
2015-01-06 07:00:00,WIND,163301,1,HCM,1,19260,1011,210,8,210,16,600,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 06:57:00,0
2015-01-06 08:00:00,WIND,163301,1,HCM,1,19260,1011,240,10,250,25,718,6,6,6,6,6,NA,NA,NA,NA,2015-01-06 07:57:00,0
